Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
19-Nov-03,4580,4715,4500,4661.1,4649.773623,272298,15050,1266124058,24866,9.13,215,81.1
18-Nov-03,4620,4737.8,4582.55,4614.4,4655.585042,199066,11657,926768692,23064,11.59,155.25,-5.6
17-Nov-03,4641,4677.75,4592.25,4610.65,4642.696011,140390,9263,651788093,25276,18,85.5,-30.35
15-Nov-03,4599,4644,4581.35,4626.3,4616.341696,58593,4510,270485309,6184,10.55,62.65,27.3
14-Nov-03,4745,4770,4581.25,4612.9,4692.187144,191190,12323,897099260,31099,16.27,188.75,-132.1
13-Nov-03,4900,4945,4700,4726.95,4833.558332,237348,13272,1147235403,42512,17.91,245,-173.05
12-Nov-03,4928,4950,4825,4849.95,4892.249013,185625,10429,908123723,34859,18.78,125,-78.05
11-Nov-03,4879,4975,4865.55,4949.2,4907.076523,154019,9249,755783019,21811,14.16,109.45,70.2
10-Nov-03,4950,4970,4836.25,4934.25,4900.253615,234986,12917,1151490996,29003,12.34,133.75,-15.75
07-Nov-03,5090,5131,4932.55,4962.65,5029.211243,154580,8983,777415474,11021,7.13,198.45,-127.35
06-Nov-03,4980,5150,4960,5064.35,5099.871745,348478,16868,1777193106,71975,20.65,190,84.35
05-Nov-03,5010,5040,4930.25,5000.95,4983.246441,153152,10151,763194159,12876,8.41,109.75,-9.05
04-Nov-03,5011.2,5111,4985,5006.85,5042.030609,222222,13321,1120450126,35417,15.94,126,-4.35
03-Nov-03,4744,5010.1,4744,4984.15,4910.366227,309925,17425,1521845253,64604,20.85,266.1,240.15
31-Oct-03,4602,4760,4565.55,4741.45,4678.641693,207632,12146,971435732,48359,23.29,194.45,139.45
30-Oct-03,4625,4657.55,4560,4602.2,4610.533305,148191,9191,683239541,21923,14.79,97.55,-22.8
29-Oct-03,4520,4574,4501,4557.75,4544.861204,132943,8305,604207483,21145,15.91,73,37.75
28-Oct-03,4375,4535,4375,4475,4485.04882,183164,11324,821499482,22764,12.43,160,100
27-Oct-03,4552,4560,4440,4443.55,4486.256838,148868,9022,667860083,24275,11.95,120,-108.45
25-Oct-03,4651.1,4651.1,4565,4573.5,4584.452519,54274,3152,248816576,,,86.1,-77.6
24-Oct-03,4419,4600,4415,4558.2,4504.094554,199061,11732,896589566,16796,8.44,185,139.2
23-Oct-03,4498,4560,4385,4409.85,4482.477423,193428,10765,867036643,18628,9.63,175,-88.15
22-Oct-03,4574,4585,4478,4511.05,4547.772077,253994,12251,1155106821,57847,22.77,107,-62.95
21-Oct-03,4610,4674.9,4521,4552.75,4609.694688,203068,12063,936081481,11926,5.87,153.9,-57.25
20-Oct-03,4741,4755,4575.1,4608.5,4686.494071,273675,12467,1282576265,29672,10.84,179.9,-132.5
17-Oct-03,4625,4750,4625,4738,4700.723516,261223,14462,1227937099,47666,18.25,125,113
16-Oct-03,4750,4755,4580,4608.7,4662.206336,198211,11668,924100580,46294,23.36,175,-141.3
15-Oct-03,4700,4759,4651,4736.6,4709.418919,221444,13451,1042872563,43226,19.52,108,36.6
14-Oct-03,4774,4825,4690,4714,4775.195901,292857,14977,1398449546,39168,13.37,135,-60
13-Oct-03,4711,4777,4645,4748.1,4739.010601,326299,15342,1546334420,78752,24.13,132,37.1
10-Oct-03,4600,4676,4475,4608.65,4597.792448,592906,32556,2726058729,69834,11.78,201,8.65
09-Oct-03,4400,4515,4368.15,4433.85,4452.547801,319028,19003,1420487420,39207,12.29,146.85,33.85
08-Oct-03,4570,4570,4337,4392.6,4416.397078,323571,20053,1429018019,53055,16.4,233,-177.4
07-Oct-03,4594,4600.05,4441,4456.05,4543.584091,194146,12565,882118677,22176,11.42,159.05,-137.95
06-Oct-03,4553,4635,4262,4560.95,4572.467189,225581,12971,1031461721,35099,15.56,373,7.95
03-Oct-03,4612,4647,4541,4553.95,4602.436639,312773,14706,1439517915,30365,9.71,106,-58.05
01-Oct-03,4490,4620,4484.9,4568.35,4570.599255,345409,21632,1578726118,27758,8.04,135.1,78.35
30-Sep-03,4528,4567.9,4491,4524.2,4533.700265,312953,18335,1418835099,36481,11.66,76.9,-3.8
29-Sep-03,4540,4570,4451,4473.65,4503.288702,354286,19331,1595452141,45095,12.73,119,-66.35
26-Sep-03,4450,4571.9,4425.7,4545.85,4504.845216,331663,21193,1494090479,28651,8.64,146.2,95.85
25-Sep-03,4470,4540,4430,4514.85,4471.113386,386123,20372,1726399714,67627,17.51,110,44.85
24-Sep-03,4373,4542,4324,4521.4,4426.255158,450219,21204,1992784171,92952,20.65,218,148.4
23-Sep-03,4305,4344,4235.15,4314.7,4293.173889,345271,20288,1482308442,54806,15.87,108.85,9.7
22-Sep-03,4325,4395,4310,4372.05,4365.55882,365298,19182,1594729906,64889,17.76,85,47.05
19-Sep-03,4270,4360,4232,4339,4293.826562,289285,17462,1242139617,10281,3.55,128,69
18-Sep-03,4319.5,4346.9,4216,4245.95,4283.815891,367788,20682,1575536079,15824,4.3,130.9,-73.55
17-Sep-03,4265,4394,4265,4315.5,4342.232769,497587,23395,2160638577,152916,30.73,129,50.5
16-Sep-03,4011,4240,4011,4196.75,4157.172394,297417,18857,1236413742,26257,8.83,229,185.75
15-Sep-03,4150,4210,4002.2,4027.55,4113.62745,331714,18872,1364547816,33390,10.07,207.8,-122.45
12-Sep-03,4200,4315,4135,4150.75,4228.281867,353025,19371,1492689206,18981,5.38,180,-49.25
11-Sep-03,4249,4312,4180.35,4215.45,4252.036905,313780,15481,1334204140,29122,9.28,131.65,-33.55
10-Sep-03,4440,4458.8,4255.15,4292.1,4320.046006,319547,17584,1380457741,38932,12.18,203.65,-147.9
09-Sep-03,4355,4525.7,4290,4487.25,4434.432825,650588,30803,2884988783,163140,25.08,235.7,132.25
08-Sep-03,4250,4349,4230.15,4246.9,4280.930173,267803,16186,1146445943,38974,14.55,118.85,-3.1
05-Sep-03,4250,4288,4136,4205.5,4196.538404,377341,20347,1583525998,38155,10.11,152,-44.5
04-Sep-03,3838,4250,3835,4219,4107.257272,919995,42588,3778656154,243774,26.5,415,381
03-Sep-03,3931,3965,3800,3815.9,3892.536299,228874,13060,890900353,24921,10.89,165,-115.1
02-Sep-03,3895,3938,3844,3880.5,3896.219646,247089,14238,962713016,38543,15.6,94,-14.5
01-Sep-03,3910.4,3945,3838,3869,3879.563245,165429,10209,641792268,31383,18.97,107,-41.4
29-Aug-03,3896.8,3980,3830,3910.4,3918.019167,284131,16207,1113230704,27799,9.78,150,13.6
28-Aug-03,3870,3939,3840,3896.8,3901.827499,373135,16238,1455908404,100327,26.89,99,26.8
27-Aug-03,3740,3869,3728,3852,3797.780521,268458,15363,1019544563,33942,12.64,141,112
26-Aug-03,3570,3775,3552,3736.45,3664.503689,185817,12933,680927082,23747,12.78,223,166.45
25-Aug-03,3660,3750,3300,3550.55,3599.77285,435778,20265,1568701813,47235,10.84,450,-109.45
22-Aug-03,3739,3755,3620,3646,3684.279585,190411,11946,701527360,21900,11.5,135,-93
21-Aug-03,3719,3741.7,3680.25,3716.8,3717.883918,149739,10365,556712220,20700,13.82,61.45,-2.2
20-Aug-03,3511,3695,3510.1,3673.1,3618.69524,287741,16997,1041246987,81382,28.28,184.9,162.1
19-Aug-03,3525,3560,3476,3488.3,3516.165266,166907,10022,586872596,,,84,-36.7
18-Aug-03,3448,3535,3416.25,3488.3,3489.115301,184595,11078,644073239,28485,15.43,118.75,40.3
14-Aug-03,3470,3470,3405,3418.85,3435.754779,148315,9768,509573970,14448,9.74,65,-51.15
13-Aug-03,3388,3504,3388,3453.65,3460.643252,282387,16197,977240666,27422,9.71,116,65.65
12-Aug-03,3500,3525,3395,3404.5,3444.354756,282631,14689,973481429,29820,10.55,130,-95.5
11-Aug-03,3538,3540,3463,3476.05,3497.494571,215708,12565,754437559,45590,21.14,77,-61.95
08-Aug-03,3525,3575,3515,3556.65,3552.907675,200292,11903,711618984,35189,17.57,60,31.65
07-Aug-03,3480,3543,3450,3495.6,3514.254141,207979,13816,730891062,19108,9.19,93,15.6
06-Aug-03,3681.25,3688,3485.1,3504,3553.439462,550484,23852,1956111569,144904,26.32,202.9,-177.25
05-Aug-03,3739,3810,3695.25,3732.15,3744.307169,248166,14583,929209733,32885,13.25,114.75,-6.85
04-Aug-03,3760.05,3805.15,3725,3739.95,3764.494524,214388,12830,807062452,33112,15.44,80.15,-20.1
01-Aug-03,3620,3831,3620,3784.4,3727.399195,441035,22526,1643913504,121914,27.64,211,164.4
31-Jul-03,3590,3645,3545,3593.3,3602.071286,395367,18556,1424140118,120134,30.39,100,3.3
30-Jul-03,3588,3603,3540,3565.85,3574.73305,221978,12620,793512093,27112,12.21,63,-22.15
29-Jul-03,3549,3603.9,3470,3590.95,3535.552303,244344,15652,863890992,22899,9.37,133.9,41.95
28-Jul-03,3543.7,3592.8,3500.2,3528.8,3552.712071,200077,12721,710815973,13813,6.9,92.6,-14.9
25-Jul-03,3475,3534.85,3430,3513.2,3483.899951,203130,13383,707684597,18047,8.88,104.85,38.2
24-Jul-03,3451.55,3485,3390,3468.6,3426.778839,300197,14617,1028708727,102475,34.14,95,17.05
23-Jul-03,3380,3450,3366,3437.6,3407.789051,203874,12491,694759585,28947,14.2,84,57.6
22-Jul-03,3279.5,3364.9,3216.8,3347.35,3299.684955,335451,17886,1106882618,54761,16.32,148.1,67.85
21-Jul-03,3449,3449,3265.1,3279.35,3350.26188,280243,14273,938887440,89056,31.78,183.9,-169.65
18-Jul-03,3381,3434,3339,3386.7,3394.77736,224385,12147,761737118,42528,18.95,95,5.7
17-Jul-03,3471,3600,3440,3453.8,3492.981039,215549,13039,752908570,24497,11.36,160,-17.2
16-Jul-03,3418,3477,3413,3440.1,3442.231741,254845,12218,877235548,73867,28.99,64,22.1
15-Jul-03,3485,3485,3355.1,3404.3,3405.469779,235115,13232,800677027,45971,19.55,129.9,-80.7
14-Jul-03,3595,3640,3465.1,3481.3,3530.871214,236128,13413,833737558,51825,21.95,174.9,-113.7
11-Jul-03,3590,3645,3485.05,3510.7,3530.44092,473508,20373,1671692019,170174,35.94,159.95,-79.3
10-Jul-03,3425.15,3693.7,3351,3614.5,3612.331099,877622,43260,3170261244,199778,22.76,342.7,189.35
09-Jul-03,3250,3299,3215,3255.7,3256.294108,310706,17745,1011750117,29564,9.52,84,5.7
08-Jul-03,3121,3259,3081,3241.25,3161.555138,467331,24869,1477492724,87786,18.78,178,120.25
07-Jul-03,3100,3119,3024,3091.65,3076.806534,253135,14684,778847422,39956,15.78,95,-8.35
04-Jul-03,3101.6,3124,3030,3097.6,3087.475393,230073,15009,710344726,14108,6.13,94,-4
03-Jul-03,3200,3225,2866,3122.1,3046.397976,761947,36389,2321193799,115677,15.18,359,-77.9
02-Jul-03,3315,3333,3145.1,3159.1,3231.55035,333097,18292,1076419727,75841,22.77,187.9,-155.9
01-Jul-03,3260,3344,3260,3304.95,3315.617275,297950,15673,987888167,46693,15.67,84,44.95
30-Jun-03,3300,3342.7,3251,3264.85,3298.813812,274658,15998,906045604,62105,22.61,91.7,-35.15
27-Jun-03,3285,3345,3270.5,3334.5,3310.530575,219330,14723,726098671,25200,11.49,74.5,49.5
26-Jun-03,3150,3258,3146,3242.5,3214.231381,327961,18793,1054142538,60683,18.5,112,92.5
25-Jun-03,3170,3172,3122.25,3136.75,3143.828654,180313,12397,566873176,9006,4.99,49.75,-33.25
24-Jun-03,3010,3159,3010,3144,3119.977669,404513,23481,1262071527,60624,14.99,149,134
23-Jun-03,3070,3138.65,3056,3088.55,3094.659996,350099,19437,1083437370,34170,9.76,82.65,18.55
20-Jun-03,3002.3,3100,2958,3058.4,3019.06976,274956,15342,830111345,54858,19.95,142,56.1
19-Jun-03,3063,3063,3018,3042.1,3038.618217,124136,8103,377201911,10019,8.07,45,-20.9
18-Jun-03,3100,3100,3038.25,3058.15,3069.06877,267662,14714,821473085,45623,17.05,61.75,-41.85
17-Jun-03,2950,3100,2950,3096.5,3063.568803,388226,20824,1189357062,72187,18.59,150,146.5
16-Jun-03,2955.6,2970,2894,2919.35,2920.911459,165719,11367,484050526,5137,3.1,76,-36.25
13-Jun-03,2981,2991,2932.6,2970.6,2966.159978,277063,16186,821813182,56391,20.35,58.4,-10.4
12-Jun-03,2800,2984.8,2800,2971.5,2967.603774,218461,13594,648305688,22725,10.4,184.8,171.5
11-Jun-03,2915,2974,2893.2,2934.65,2938.365815,224862,13778,660726814,24950,11.1,80.8,19.65
10-Jun-03,2950,2962,2861.25,2873,2916.693657,244128,14647,712046589,17135,7.02,100.75,-77
09-Jun-03,2945,2999,2881.25,2983.85,2930.804857,212721,13854,623443740,11995,5.64,117.75,38.85
06-Jun-03,2856.5,2984.9,2856.5,2953,2915.865005,291611,19174,850298310,25523,8.75,128.4,96.5
05-Jun-03,2800,2896.8,2800,2857.35,2864.944954,292610,15424,838311543,67321,23.01,96.8,57.35
04-Jun-03,2744,2790,2744,2765.4,2766.915689,185089,11346,512125658,14053,7.59,46,21.4
03-Jun-03,2812,2837.7,2707,2721.1,2753.934331,240556,15665,662475427,26442,10.99,130.7,-90.9
02-Jun-03,2695,2823,2695,2807.3,2783.270705,207898,13528,578636413,35987,17.31,128,112.3
30-May-03,2775,2790,2662,2672.4,2724.669384,260774,15466,710522934,42854,16.43,128,-102.6
29-May-03,2755,2810.9,2718.1,2759.35,2769.504624,313814,19057,869109324,26099,8.32,92.8,4.35
28-May-03,2639.8,2760,2630,2744.5,2696.813212,327895,20233,884271568,58616,17.88,130,104.7
27-May-03,2640.25,2692,2585,2605.2,2636.301292,303762,19353,800808153,33671,11.08,107,-35.05
26-May-03,2624,2657.9,2572,2627.75,2614.735573,290133,17663,758621076,41902,14.44,85.9,3.75
23-May-03,2699,2732,2598,2609.9,2643.532985,418687,25993,1106812895,55565,13.27,134,-89.1
22-May-03,2795,2799,2670,2689.05,2702.098654,370465,20573,1001032978,67703,18.28,129,-105.95
21-May-03,2870,2925,2771.1,2787.35,2841.974817,371880,19989,1056873595,51525,13.86,153.9,-82.65
20-May-03,2800,2877,2730.05,2861.9,2820.054852,510338,27237,1439181153,38953,7.63,146.95,61.9
19-May-03,3000,3047,2776.9,2788.95,2896.700716,593128,28739,1718114302,79623,13.42,270.1,-211.05
16-May-03,2925,3005,2900.05,2993.15,2961.006111,316951,20111,938493848,27277,8.61,104.95,68.15
15-May-03,2860,2892,2837,2884.35,2866.144388,182765,12798,523830879,10452,5.72,55,24.35
14-May-03,2865,2898.95,2835,2869,2864.048476,212103,14415,607473274,14357,6.77,63.95,4
13-May-03,2851,2895,2763,2873.75,2859.41451,206767,15250,591232560,17167,8.3,132,22.75
12-May-03,2948,2965.1,2758,2788.85,2837.942761,401019,24545,1138068968,80872,20.17,207.1,-159.15
09-May-03,2964.8,2975,2905.55,2928.6,2930.854888,216639,14924,634937472,11077,5.11,69.45,-36.2
08-May-03,2995,3064,2957.5,2976.15,3004.450423,309691,19605,930451256,26795,8.65,106.5,-18.85
07-May-03,3025,3038.5,2965,3024.35,3011.067284,313612,18751,944306833,53630,17.1,73.5,-0.65
06-May-03,2960,3069,2894.9,2987.4,2996.771789,510554,29952,1530013824,51705,10.13,174.1,27.4
05-May-03,2970,2988,2921.2,2936.6,2956.759125,325986,18077,963862080,61870,18.98,66.8,-33.4
02-May-03,2786,2928.95,2785,2915.45,2890.961218,355627,21940,1028103865,48649,13.68,143.95,129.45
30-Apr-03,2857,2857,2754,2790.65,2798.405844,313502,19353,877305829,50560,16.13,103,-66.35
29-Apr-03,2998,2998,2840.05,2858.85,2905.518049,235528,15613,684330855,25917,11,157.95,-139.15
28-Apr-03,2899,2928,2872.6,2891.85,2897.473142,213234,14185,617839788,18583,8.71,55.4,-7.15
25-Apr-03,2880,2932,2851,2915.25,2889.271101,196248,14898,567013675,13431,6.84,81,35.25
24-Apr-03,2900.25,2997.55,2850,2898.75,2926.254392,425402,23531,1244834471,56876,13.37,147.55,-1.5
23-Apr-03,2950,2979.8,2866,2881,2920.771758,296488,16987,865973777,55220,18.62,113.8,-69
22-Apr-03,2960,2960,2861.15,2922.4,2909.511603,378194,21558,1100359831,49768,13.16,98.85,-37.6
21-Apr-03,3000,3029,2920.25,2931.15,2954.900276,373411,23837,1103392267,49719,13.31,108.75,-68.85
17-Apr-03,2921.35,2998,2811,2965.75,2907.915885,586530,33968,1705579904,136025,23.19,187,44.4
16-Apr-03,2889.9,3044.65,2865,3025.4,2959.393251,780937,39747,2311099687,252412,32.32,179.65,135.5
15-Apr-03,2725,2913.75,2725,2862.5,2831.390936,1050069,47526,2973155849,367510,35,188.75,137.5
11-Apr-03,3131.1,3131.1,2420,2617.5,2601.050803,2202158,88279,5727924835,798476,36.26,711.1,-513.6
10-Apr-03,4090,4150,3010,3044.6,3401.632459,1524859,70580,5187009870,488157,32.01,1140,-1045.4
09-Apr-03,4200,4210,4122,4158.05,4152.284266,248468,17744,1031709767,40135,16.15,88,-41.95
08-Apr-03,4375,4375,4215,4226.75,4270.007939,234909,16685,1003063295,29905,12.73,160,-148.25
07-Apr-03,4295,4398.9,4282.9,4382,4345.881731,229468,17664,997240789,18921,8.25,116,87
04-Apr-03,4275.55,4315.25,4217,4299.8,4263.02352,284570,17527,1213128603,45667,16.05,98.25,24.25
03-Apr-03,4194,4324.65,4161,4306.45,4231.196848,436057,25217,1845043004,116673,26.76,163.65,112.45
02-Apr-03,4090.5,4144.9,4040,4128.5,4093.056856,250315,19507,1024553527,19405,7.75,104.9,38
01-Apr-03,3994,4154,3990,4080.35,4093.716852,237515,18962,972319158,14778,6.22,164,86.35
31-Mar-03,4250,4250,4010.1,4040.3,4103.710886,316917,19020,1300535743,38246,12.07,239.9,-209.7
28-Mar-03,4272.5,4290,4226,4263.35,4261.083673,173677,13665,740052229,12902,7.43,64,-9.15
27-Mar-03,4260,4308,4216.55,4289.75,4265.78189,220815,14659,941948628,30559,13.84,91.45,29.75
26-Mar-03,4265,4326,4241.6,4254.5,4280.538242,283952,16541,1215467395,56634,19.94,84.4,-10.5
25-Mar-03,4311,4380,4235.1,4266.15,4276.596661,344908,20926,1475032401,49973,14.49,144.9,-44.85
24-Mar-03,4469,4469,4357,4372.15,4392.757662,307145,18631,1349213552,48510,15.79,112,-96.85
22-Mar-03,4425,4466,4415,4450.8,4443.037403,129133,8425,573742749,33273,7.44,51,25.8
21-Mar-03,4391.15,4444.95,4327.2,4404.65,4385.625169,318341,20690,1396124302,,,117.75,13.5
20-Mar-03,4160,4400,4153,4378.85,4286.740622,452313,27930,1938948511,63889,14.12,247,218.85
19-Mar-03,4050,4203.9,4050,4190.05,4176.370747,406620,24388,1698195873,49871,12.26,153.9,140.05
17-Mar-03,4120.5,4135.5,3957,4038.1,4002.754302,374952,20321,1500840731,63303,16.88,178.5,-82.4
13-Mar-03,4042.2,4105,4012.25,4078.45,4051.22653,302945,20038,1227298821,38780,12.8,92.75,36.25
12-Mar-03,4111.25,4147,4012,4025.85,4081.069995,299034,19293,1220378685,26098,8.73,135,-85.4
11-Mar-03,4020,4144,4001,4129.45,4079.494069,278370,19289,1135608764,32484,11.67,143,109.45
10-Mar-03,4022,4071.9,3985,4044.75,4031.849663,304530,21070,1227819178,48875,16.05,86.9,22.75
07-Mar-03,4075,4080,3990,4022.3,4024.060294,270324,17379,1087800075,41452,15.33,90,-52.7
06-Mar-03,4199,4199,4090,4098.1,4125.240721,308556,19401,1272867776,37935,12.29,109,-100.9
05-Mar-03,4130,4195,4098,4184.3,4138.886796,278868,18968,1154203083,21274,7.63,97,54.3
04-Mar-03,4211,4211,4136.1,4156.2,4165.863924,232554,15057,968788319,26033,11.19,74.9,-54.8
03-Mar-03,4335,4344,4202.5,4216.4,4272.047137,296668,17493,1267379680,37745,12.72,141.5,-118.6
28-Feb-03,4130,4299,4110,4284.15,4200.729819,444261,24045,1866220430,31201,7.02,189,154.15
27-Feb-03,4075,4162,4062,4110.15,4122.313602,260167,15785,1072489963,45645,17.54,100,35.15
26-Feb-03,4130,4158.8,4071,4087.25,4113.969251,273769,16137,1126277248,26979,9.85,87.8,-42.75
25-Feb-03,4198,4198,4115.5,4126.25,4139.828321,259752,14681,1075328686,35091,13.51,82.5,-71.75
24-Feb-03,4250.25,4271,4201,4209.05,4236.97493,217747,12806,922588580,16595,7.62,70,-41.2
21-Feb-03,4250,4274.85,4206.55,4223.55,4237.529664,248267,16108,1052038777,22282,8.98,68.3,-26.45
20-Feb-03,4199,4265,4170,4254.05,4211.224174,292621,17619,1232292629,28653,9.79,95,55.05
19-Feb-03,4279,4333.15,4212.35,4231.8,4279.053162,372016,21278,1591876241,42402,11.4,120.8,-47.2
18-Feb-03,4285,4300,4209,4240.7,4245.114671,346260,20120,1469913406,26086,7.53,91,-44.3
17-Feb-03,4221,4292.7,4210,4261.1,4257.855508,362817,19582,1544822362,62137,17.13,82.7,40.1
14-Feb-03,4175,4240.15,4120,4155.85,4177.756827,426379,23125,1781307778,67443,15.82,120.15,-19.15
12-Feb-03,4249,4274,4151.15,4175.95,4197.858426,456221,25002,1915151169,95005,20.82,122.85,-73.05
11-Feb-03,4325,4365.6,4228,4245.55,4277.286209,396109,24272,1694271563,79923,20.18,137.6,-79.45
10-Feb-03,4460,4475,4286.25,4308.1,4357.475654,306702,18818,1336446498,61555,20.07,188.75,-151.9
07-Feb-03,4535.25,4535.25,4466.1,4480.3,4496.518888,216297,14795,972583546,17491,8.09,69.15,-54.95
06-Feb-03,4409.95,4549,4386,4524.2,4458.905671,271602,17599,1211047698,26842,9.88,163,114.25
05-Feb-03,4380,4425,4320,4411.55,4366.783511,236830,15125,1034185339,23392,9.88,105,31.55
04-Feb-03,4450,4494.7,4358.25,4413.85,4400.950084,243831,14187,1073088060,23913,9.81,136.45,-36.15
03-Feb-03,4325,4425,4301.1,4412.1,4385.733991,269100,14854,1180201017,41300,15.35,123.9,87.1
31-Jan-03,4225,4324.7,4205.55,4301.05,4272.684736,206091,12788,880561870,27538,13.36,119.15,76.05
30-Jan-03,4225,4308,4178.9,4251.45,4249.718724,385938,24106,1640127945,33805,8.76,129.1,26.45
29-Jan-03,4340,4344.95,4179.95,4200.05,4242.260088,312902,18467,1327411666,44058,14.08,165,-139.95
28-Jan-03,4300,4349.5,4265,4309.25,4307.075364,299811,16401,1291308572,66413,22.15,84.5,9.25
27-Jan-03,4340,4343,4260,4294.1,4303.40792,264851,15279,1139761891,35697,13.48,83,-45.9
24-Jan-03,4420,4499,4370.05,4379.45,4424.766296,532234,22487,2355011065,118701,22.3,128.95,-40.55
23-Jan-03,4477,4487.7,4410,4424.7,4445.105822,183496,11790,815659138,26148,14.25,77.7,-52.3
22-Jan-03,4475,4551.15,4463,4497.2,4509.448719,204725,12294,923196889,22455,10.97,88.15,22.2
21-Jan-03,4512,4549,4463,4475.1,4500.276167,194198,11398,873944631,28197,14.52,86,-36.9
20-Jan-03,4577,4600.2,4518,4526.6,4557.81667,184100,11978,839094049,18635,10.12,82.2,-50.4
17-Jan-03,4601.15,4666.6,4565,4621.5,4627.219038,438568,22511,2029350199,65795,15,101.6,20.35
16-Jan-03,4580,4653.7,4541.25,4615.3,4581.752836,353171,19563,1618142231,32822,9.29,112.45,35.3
15-Jan-03,4500,4630,4464,4608.45,4577.201094,749340,36481,3429879868,191719,25.59,166,108.45
14-Jan-03,4270,4472.45,4260,4448.75,4418.075677,534955,29334,2363471674,118134,22.08,212.45,178.75
13-Jan-03,4420,4430,4267,4286.25,4327.328196,583898,28683,2526718279,122239,20.93,163,-133.75
10-Jan-03,4795,4795,4405,4436.1,4541.641531,1080731,55092,4908292793,225778,20.89,390,-358.9
09-Jan-03,4800,4814,4775,4796.4,4797.385672,203463,13280,976090481,25871,12.72,39,-3.6
08-Jan-03,4775,4818,4763,4791.3,4789.684387,303153,19929,1452007191,30109,9.93,55,16.3
07-Jan-03,4824.8,4873,4741,4757.25,4803.952678,414920,25515,1993256045,31064,7.49,132,-67.55
06-Jan-03,4805,4848,4770,4800.8,4807.614818,408661,23543,1964684679,44683,10.93,78,-4.2
03-Jan-03,4759,4824.65,4751,4800.85,4802.820091,531714,26665,2553726682,77092,14.5,73.65,41.85
02-Jan-03,4826,4840,4710,4717.9,4776.862233,286651,17566,1369292336,28449,9.92,130,-108.1
01-Jan-03,4762,4825,4762,4792.5,4800.279336,234492,14345,1125627102,29834,12.72,63,30.5
31-Dec-02,4745,4795.8,4726,4771.15,4772.749616,233869,15821,1116198180,10091,4.31,69.8,26.15
30-Dec-02,4718,4760,4677.5,4744.85,4716.133432,202538,13903,955196233,11369,5.61,82.5,26.85
27-Dec-02,4760,4809,4748,4766.85,4778.772071,216905,13689,1036539556,10202,4.7,61,6.85
26-Dec-02,4689,4785,4689,4743.75,4754.186643,262442,17914,1247698251,25506,9.72,96,54.75
24-Dec-02,4600,4699,4577,4690.55,4648.855379,297564,20526,1383332002,24331,8.18,122,90.55
23-Dec-02,4599,4640,4559,4600.1,4591.874445,221847,14526,1018693570,13857,6.25,81,1.1
20-Dec-02,4606,4670,4585,4616.45,4625.95095,390337,24578,1805679816,39212,10.05,85,10.45
